id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-116,Tees,,lv-7,,,,0.02657789634,-6.8945125,-7.786994167,13.5763,-6.7929125,-4.508570529,13.6779,-6.8437125,-4.508570529,-6.8437125,-7.786994167,3.278423638,13.6271,13.6271,round,0.1016,0.1016,hvac,,
du-117,Tees,,lv-7,,,,0.003840150282,-6.8945125,-4.420582348,13.11527387,-6.7929125,-4.09575,13.5763,-6.8437125,-4.139744091,-6.8437125,-4.376588258,0.4736883348,13.14067387,13.5509,round,0.1016,0.1016,hvac,,
du-118,Tees,,lv-7,,,,0.003328791941,-6.8945125,-8.168276285,13.1699,-6.7929125,-7.874982348,13.5763,-6.8437125,-7.918976439,-6.8437125,-8.124282195,0.4106115114,13.5509,13.1953,round,0.1016,0.1016,hvac,,
du-119,Tees,,lv-4,,,,0.01369338733,17.32819811,-0.3302,7.7216,17.42979811,-0.2286,9.4107,17.37899811,-0.2794,17.37899811,-0.2794,1.6891,7.7216,9.4107,round,0.1016,0.1016,hvac,,
du-120,Tees,,lv-4,,,,0.02588480843,17.6514047,-7.680311258,9.5123,17.7530047,-4.48738106,9.6139,17.7022047,-4.48738106,17.7022047,-7.680311258,3.192930198,9.5631,9.5631,round,0.1016,0.1016,hvac,,
du-121,Tees,,lv-4,,,,0.003447677368,17.6514047,-4.399392879,9.0932,17.7530047,-4.098766594,9.5123,17.7022047,-4.355398789,17.7022047,-4.142760685,0.4252762083,9.4869,9.1186,round,0.1016,0.1016,hvac,,
du-122,Tees,,lv-4,,,,0.002227797038,17.6514047,-4.010778413,8.9916,17.7530047,-3.735976285,9.0932,17.7022047,-4.010778413,17.7022047,-3.735976285,0.2748021279,9.0424,9.0424,round,0.1016,0.1016,hvac,,
du-123,Tees,,lv-4,,,,0.003447677368,17.6514047,-3.647988104,9.0932,17.7530047,-3.347361819,9.5123,17.7022047,-3.603994014,17.7022047,-3.391355909,0.4252762083,9.1186,9.4869,round,0.1016,0.1016,hvac,,
du-124,Tees,,lv-4,,,,0.0134838875,17.6514047,-3.259373638,9.5123,17.7530047,-1.596115759,9.6139,17.7022047,-1.596115759,17.7022047,-3.259373638,1.663257879,9.5631,9.5631,round,0.1016,0.1016,hvac,,
du-125,Tees,,lv-7,,,,0.02487170061,17.66148144,-7.555342879,13.5763,17.76308144,-4.48738106,13.6779,17.71228144,-4.48738106,17.71228144,-7.555342879,3.067961819,13.6271,13.6271,round,0.1016,0.1016,hvac,,
du-126,Tees,,lv-7,,,,0.003447677368,17.66148144,-4.399392879,13.1572,17.76308144,-4.098766594,13.5763,17.71228144,-4.355398789,17.71228144,-4.142760685,0.4252762083,13.5509,13.1826,round,0.1016,0.1016,hvac,,
du-127,Tees,,lv-7,,,,0.002227797038,17.66148144,-4.010778413,13.0556,17.76308144,-3.735976285,13.1572,17.71228144,-4.010778413,17.71228144,-3.735976285,0.2748021279,13.1064,13.1064,round,0.1016,0.1016,hvac,,
du-128,Tees,,lv-7,,,,0.003447677368,17.66148144,-3.647988104,13.1572,17.76308144,-3.347361819,13.5763,17.71228144,-3.603994014,17.71228144,-3.391355909,0.4252762083,13.1826,13.5509,round,0.1016,0.1016,hvac,,
du-129,Tees,,lv-4,,,,0.00945730543,17.36652626,-1.5715671,9.5123,17.74698404,-0.4150101787,9.6139,17.6976892,-1.559292771,17.4158211,-0.4272845077,1.166572902,9.5631,9.5631,round,0.1016,0.1016,hvac,,
du-130,Tees,,lv-4,,,,0.0002851470434,6.2738,-8.238751147,9.3726,6.3754,-8.137151147,9.407773318,6.3246,-8.187951147,6.3246,-8.187951147,0.0351733183,9.3726,9.407773318,round,0.1016,0.1016,hvac,,
du-131,Tees,,lv-4,,,,0.004941974375,5.5626,-8.238751147,9.1694,6.1722,-8.137151147,9.271,5.5626,-8.187951147,6.1722,-8.187951147,0.6096,9.2202,9.2202,round,0.1016,0.1016,hvac,,
du-132,Tees,,lv-4,,,,0.0007207045963,5.3594,-8.238751147,8.9789,5.461,-8.137151147,9.0678,5.4102,-8.187951147,5.4102,-8.187951147,0.0889,8.9789,9.0678,round,0.1016,0.1016,hvac,,
du-133,Tees,,lv-7,,,,0.002265071588,17.66148144,-7.758542879,13.1953,17.76308144,-7.656942879,13.4747,17.71228144,-7.707742879,17.71228144,-7.707742879,0.2794,13.4747,13.1953,round,0.1016,0.1016,hvac,,
du-134,Tees,,lv-7,,,,0.0003481851721,17.66148144,-7.903092046,12.9921,17.76308144,-7.860142879,13.0937,17.71228144,-7.860142879,17.71228144,-7.903092046,0.04294916663,13.0429,13.0429,round,0.1016,0.1016,hvac,,
du-135,Tees,,lv-7,,,,0.001978745816,17.67376121,-8.20199102,12.9921,17.85278552,-7.937876044,13.0937,17.72149127,-7.955268043,17.80505547,-8.18459902,0.2440812837,13.0429,13.0429,round,0.1016,0.1016,hvac,,
du-136,Tees,,lv-4,,,,0.005091265356,17.65650047,-8.52846657,8.79161417,17.78865453,-7.908869351,9.120987987,17.73792515,-8.509424726,17.70722984,-7.927911195,0.628015268,8.838718142,9.073884015,round,0.1016,0.1016,hvac,,
du-137,Tees,,lv-4,,,,0.001584934554,17.6514047,-7.883511258,9.21519593,17.7530047,-7.781911258,9.4107,17.7022047,-7.832711258,17.7022047,-7.832711258,0.19550407,9.21519593,9.4107,round,0.1016,0.1016,hvac,,
du-138,Tees,,lv-7,,,,0.002498739732,5.2959,-8.238751147,13.16355,5.3975,-8.137151147,13.47177332,5.3467,-8.187951147,5.3467,-8.187951147,0.3082233183,13.16355,13.47177332,round,0.1016,0.1016,hvac,,
