id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,material
bm-434,16K6,,,,,0,0.007460138252,0.0396875,0.762,1.905,0.1127125,5.7277,2.3114,0.0762,0.762,0.0762,5.7277,4.9657,2.3114,2.3114,,,,Steel
bm-435,16K6,,,,,0,0.007654806758,1.2588875,0.762,1.905,1.3319125,5.8547,2.3114,1.2954,0.762,1.2954,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-436,16K6,,,,,0,0.007654806758,2.4780875,0.762,1.905,2.5511125,5.8547,2.3114,2.5146,0.762,2.5146,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-437,16K6,,,,,0,0.007654806758,3.6972875,0.762,1.905,3.7703125,5.8547,2.3114,3.7338,0.762,3.7338,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-438,16K6,,,,,0,0.007654806758,4.9164875,0.762,1.905,4.9895125,5.8547,2.3114,4.953,0.762,4.953,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-439,16K6,,,,,0,0.007654806758,6.1356875,0.762,1.905,6.2087125,5.8547,2.3114,6.1722,0.762,6.1722,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-440,16K6,,,,,0,0.007654806758,7.3548875,0.762,1.905,7.4279125,5.8547,2.3114,7.3914,0.762,7.3914,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-441,16K6,,,,,0,0.007654806758,8.5740875,0.762,1.905,8.6471125,5.8547,2.3114,8.6106,0.762,8.6106,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-442,16K6,,,,,0,0.007654806758,9.7932875,0.762,1.905,9.8663125,5.8547,2.3114,9.8298,0.762,9.8298,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-443,16K6,,,,,0,0.007654806758,11.0124875,0.762,1.905,11.0855125,5.8547,2.3114,11.049,0.762,11.049,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-444,W18x55,,,,,0,0.04639709847,-6.267831,-3.8735,12.54506,-6.076569,0.762,13.716,-6.1722,0.762,-6.1722,-3.8735,4.6355,13.716,13.716,,0,0,Steel
bm-445,W18x55,,,,,0,0.04639709847,0.996569,-3.8735,12.54506,1.187831,0.762,13.716,1.0922,0.762,1.0922,-3.8735,4.6355,13.716,13.716,,0,0,Steel
bm-446,W18x55,,,,,0,0.07434235369,-6.1722,-3.969131,12.54506,1.0922,-3.777869,13.716,-6.1722,-3.8735,1.0922,-3.8735,7.2644,13.716,13.716,,0,0,Steel
bm-447,W18x55,,,,,0,0.07420743109,-6.1722,0.666369,12.54506,1.0922,0.857631,13.716,-6.1722,0.762,1.0922,0.762,7.2644,13.716,13.716,,0,0,Steel
bm-448,W14X30,,,,,0,0.02270445721,-0.2009345052,-3.8735,12.69444375,-0.03613216146,0.762,13.716,-0.1185333333,0.762,-0.1185333333,-3.8735,4.6355,13.716,13.716,,0,0,Steel
bm-449,W14X30,,,,,0,0.02270445721,-1.411667839,-3.8735,12.69444375,-1.246865495,0.762,13.716,-1.329266667,0.762,-1.329266667,-3.8735,4.6355,13.716,13.716,,0,0,Steel
bm-450,W14X30,,,,,0,0.02270445721,-2.622401172,-3.8735,12.69444375,-2.457598828,0.762,13.716,-2.54,0.762,-2.54,-3.8735,4.6355,13.716,13.716,,0,0,Steel
bm-451,W14X30,,,,,0,0.02270445721,-3.833134505,-3.8735,12.69444375,-3.668332161,0.762,13.716,-3.750733333,0.762,-3.750733333,-3.8735,4.6355,13.716,13.716,,0,0,Steel
bm-452,W14X30,,,,,0,0.02270445721,-5.043867839,-3.8735,12.69444375,-4.879065495,0.762,13.716,-4.961466667,0.762,-4.961466667,-3.8735,4.6355,13.716,13.716,,0,0,Steel
bm-453,16K6,,,,,0,0.007654806758,19.6992875,0.762,5.1816,19.7723125,5.8547,5.588,19.7358,5.8547,19.7358,0.762,5.0927,5.588,5.588,,,,Steel
bm-454,16K6,,,,,0,0.007654806758,18.4800875,0.762,5.1816,18.5531125,5.8547,5.588,18.5166,5.8547,18.5166,0.762,5.0927,5.588,5.588,,,,Steel
bm-455,16K6,,,,,0,0.007654806758,17.2608875,0.762,5.1816,17.3339125,5.8547,5.588,17.2974,5.8547,17.2974,0.762,5.0927,5.588,5.588,,,,Steel
bm-456,16K6,,,,,0,0.007654806758,16.0416875,0.762,5.1816,16.1147125,5.8547,5.588,16.0782,5.8547,16.0782,0.762,5.0927,5.588,5.588,,,,Steel
bm-457,16K6,,,,,0,0.007440687717,14.8224875,0.9017,5.1816,14.8955125,5.8547,5.588,14.859,5.8547,14.859,0.9017,4.953,5.588,5.588,,,,Steel
bm-458,16K6,,,,,0,0.007440687717,13.6032875,0.9017,5.1816,13.6763125,5.8547,5.588,13.6398,5.8547,13.6398,0.9017,4.953,5.588,5.588,,,,Steel
bm-459,16K6,,,,,0,0.007654806758,12.3840875,0.762,5.1816,12.4571125,5.8547,5.588,12.4206,5.8547,12.4206,0.762,5.0927,5.588,5.588,,,,Steel
bm-460,16K6,,,,,0,0.007654806758,11.1648875,0.762,5.1816,11.2379125,5.8547,5.588,11.2014,5.8547,11.2014,0.762,5.0927,5.588,5.588,,,,Steel
bm-461,16K6,,,,,0,0.007654806758,9.9456875,0.762,5.1816,10.0187125,5.8547,5.588,9.9822,5.8547,9.9822,0.762,5.0927,5.588,5.588,,,,Steel
bm-462,16K6,,,,,0,0.007654806758,8.7264875,0.762,5.1816,8.7995125,5.8547,5.588,8.763,5.8547,8.763,0.762,5.0927,5.588,5.588,,,,Steel
bm-463,16K6,,,,,0,0.007654806758,7.5072875,0.762,5.1816,7.5803125,5.8547,5.588,7.5438,5.8547,7.5438,0.762,5.0927,5.588,5.588,,,,Steel
bm-464,16K6,,,,,0,0.007654806758,6.2880875,0.762,5.1816,6.3611125,5.8547,5.588,6.3246,5.8547,6.3246,0.762,5.0927,5.588,5.588,,,,Steel
bm-465,16K6,,,,,0,0.007654806758,5.0688875,0.762,5.1816,5.1419125,5.8547,5.588,5.1054,5.8547,5.1054,0.762,5.0927,5.588,5.588,,,,Steel
bm-466,16K6,,,,,0,0.007654806758,3.8496875,0.762,5.1816,3.9227125,5.8547,5.588,3.8862,5.8547,3.8862,0.762,5.0927,5.588,5.588,,,,Steel
bm-467,16K6,,,,,0,0.007654806758,2.6304875,0.762,5.1816,2.7035125,5.8547,5.588,2.667,5.8547,2.667,0.762,5.0927,5.588,5.588,,,,Steel
bm-468,16K6,,,,,0,0.007654806758,1.4112875,0.762,5.1816,1.4843125,5.8547,5.588,1.4478,5.8547,1.4478,0.762,5.0927,5.588,5.588,,,,Steel
bm-469,16K6,,,,,0,0.007460138252,0.1920875,0.762,5.1816,0.2651125,5.7277,5.588,0.2286,5.7277,0.2286,0.762,4.9657,5.588,5.588,,,,Steel
bm-470,16K6,,,,,0,0.007460138252,-1.0271125,0.762,5.1816,-0.9540875,5.7277,5.588,-0.9906,5.7277,-0.9906,0.762,4.9657,5.588,5.588,,,,Steel
bm-471,16K6,,,,,0,0.007654806758,-2.2463125,0.762,5.1816,-2.1732875,5.8547,5.588,-2.2098,5.8547,-2.2098,0.762,5.0927,5.588,5.588,,,,Steel
bm-472,16K6,,,,,0,0.007654806758,-3.4655125,0.762,5.1816,-3.3924875,5.8547,5.588,-3.429,5.8547,-3.429,0.762,5.0927,5.588,5.588,,,,Steel
bm-473,16K6,,,,,0,0.007654806758,-4.6847125,0.762,5.1816,-4.6116875,5.8547,5.588,-4.6482,5.8547,-4.6482,0.762,5.0927,5.588,5.588,,,,Steel
bm-474,W12X26,,,,,0,0.007102300513,-7.855391942,-0.615823,17.47012,-6.223,-0.450977,17.78,-6.223,-0.5334,-7.855391942,-0.5334,1.632391942,17.78,17.78,,0,0,Steel
bm-475,20K6,,,,,0,0.007063465358,-32.5501,0.762,17.272,-32.477075,5.6769,17.78,-32.5135875,0.762,-32.5135875,5.6769,4.9149,17.78,17.78,,,,Steel
bm-476,20K6,,,,,0,0.007063465358,-31.3832875,0.762,17.272,-31.3102625,5.6769,17.78,-31.346775,0.762,-31.346775,5.6769,4.9149,17.78,17.78,,,,Steel
bm-477,20K6,,,,,0,0.007336362378,-30.216475,0.762,17.272,-30.14345,5.8547,17.78,-30.1799625,0.762,-30.1799625,5.8547,5.0927,17.78,17.78,,,,Steel
bm-478,20K6,,,,,0,0.007336362378,-29.0496625,0.762,17.272,-28.9766375,5.8547,17.78,-29.01315,0.762,-29.01315,5.8547,5.0927,17.78,17.78,,,,Steel
bm-479,20K6,,,,,0,0.007336362378,-27.88285,0.762,17.272,-27.809825,5.8547,17.78,-27.8463375,0.762,-27.8463375,5.8547,5.0927,17.78,17.78,,,,Steel
bm-480,20K6,,,,,0,0.007336362378,-26.7160375,0.762,17.272,-26.6430125,5.8547,17.78,-26.679525,0.762,-26.679525,5.8547,5.0927,17.78,17.78,,,,Steel
bm-481,20K6,,,,,0,0.007336362378,-25.549225,0.762,17.272,-25.4762,5.8547,17.78,-25.5127125,0.762,-25.5127125,5.8547,5.0927,17.78,17.78,,,,Steel
bm-482,20K6,,,,,0,0.007336362378,-24.3824125,0.762,17.272,-24.3093875,5.8547,17.78,-24.3459,0.762,-24.3459,5.8547,5.0927,17.78,17.78,,,,Steel
bm-483,20K6,,,,,0,0.007336362378,-23.2156,0.762,17.272,-23.142575,5.8547,17.78,-23.1790875,0.762,-23.1790875,5.8547,5.0927,17.78,17.78,,,,Steel
bm-484,20K6,,,,,0,0.007336362378,-22.0487875,0.762,17.272,-21.9757625,5.8547,17.78,-22.012275,0.762,-22.012275,5.8547,5.0927,17.78,17.78,,,,Steel
bm-485,20K6,,,,,0,0.007336362378,-20.881975,0.762,17.272,-20.80895,5.8547,17.78,-20.8454625,0.762,-20.8454625,5.8547,5.0927,17.78,17.78,,,,Steel
bm-486,20K6,,,,,0,0.007336362378,-19.7151625,0.762,17.272,-19.6421375,5.8547,17.78,-19.67865,0.762,-19.67865,5.8547,5.0927,17.78,17.78,,,,Steel
bm-487,20K6,,,,,0,0.007336362378,-18.54835,0.762,17.272,-18.475325,5.8547,17.78,-18.5118375,0.762,-18.5118375,5.8547,5.0927,17.78,17.78,,,,Steel
bm-488,20K6,,,,,0,0.007336362378,-17.3815375,0.762,17.272,-17.3085125,5.8547,17.78,-17.345025,0.762,-17.345025,5.8547,5.0927,17.78,17.78,,,,Steel
bm-489,20K6,,,,,0,0.007336362378,-16.214725,0.762,17.272,-16.1417,5.8547,17.78,-16.1782125,0.762,-16.1782125,5.8547,5.0927,17.78,17.78,,,,Steel
bm-490,_Size,,,,,0,0.006931229736,-14.96304014,6.004031057,20.76057771,-14.7828,13.0302,21.09201581,-14.859,6.0071,-14.859,13.0302,7.027288527,21.09201581,20.84942472,,0,0,Steel
bm-491,_Size,,,,,0,0.002404470697,-14.859,12.954,20.76052472,-12.3063,13.13424014,20.84942472,-14.859,13.0302,-12.3063,13.0302,2.5527,20.84942472,20.84942472,,0,0,Steel
bm-492,_Size,,,,,0,0.006931229736,-12.3825,6.004031057,20.76057771,-12.20225986,13.0302,21.09201581,-12.3063,13.0302,-12.3063,6.0071,7.027288527,20.84942472,21.09201581,,0,0,Steel
bm-493,_Size,,,,,0,0.002404470697,-14.859,5.903059855,21.00311581,-12.3063,6.0833,21.09201581,-12.3063,6.0071,-14.859,6.0071,2.5527,21.09201581,21.09201581,,0,0,Steel
bm-494,W8x10,,,,,0,0.005314980397,-14.859,11.80964533,20.68945057,-12.3063,11.90972133,20.88985657,-14.859,11.85968333,-12.3063,11.85968333,2.5527,20.88985657,20.88985657,,0,0,Steel
bm-495,W8x10,,,,,0,0.005314980397,-14.859,10.63912867,20.72988242,-12.3063,10.73920467,20.93028842,-14.859,10.68916667,-12.3063,10.68916667,2.5527,20.93028842,20.93028842,,0,0,Steel
bm-496,W8x10,,,,,0,0.005314980397,-14.859,9.468612,20.77031427,-12.3063,9.568688,20.97072027,-14.859,9.51865,-12.3063,9.51865,2.5527,20.97072027,20.97072027,,0,0,Steel
bm-497,W8x10,,,,,0,0.005314980397,-14.859,8.298095333,20.81074612,-12.3063,8.398171333,21.01115212,-14.859,8.348133333,-12.3063,8.348133333,2.5527,21.01115212,21.01115212,,0,0,Steel
bm-498,W8x10,,,,,0,0.005314980397,-14.859,7.127578667,20.85117796,-12.3063,7.227654667,21.05158396,-14.859,7.177616667,-12.3063,7.177616667,2.5527,21.05158396,21.05158396,,0,0,Steel
bm-499,_Size,,,,,0,0.006455221221,12.62135986,-5.984766532,20.77698689,12.8016,0.5715,21.09201581,12.7254,-5.9817,12.7254,0.5715,6.557102139,21.09201581,20.86583399,,0,0,Steel
bm-500,_Size,,,,,0,0.002404319771,12.7254,0.4953,20.77693399,15.2781,0.6755401447,20.86583399,12.7254,0.5715,15.2781,0.5715,2.5527,20.86583399,20.86583399,,0,0,Steel
bm-501,_Size,,,,,0,0.006455221221,15.2019,-5.984766532,20.77698689,15.38214014,0.5715,21.09201581,15.2781,0.5715,15.2781,-5.9817,6.557102139,20.86583399,21.09201581,,0,0,Steel
bm-502,_Size,,,,,0,0.002404470697,12.7254,-6.085740145,21.00311581,15.2781,-5.9055,21.09201581,15.2781,-5.9817,12.7254,-5.9817,2.5527,21.09201581,21.09201581,,0,0,Steel
bm-503,_Size,,,,,0,0.002391612565,-1.6002,5.903059855,21.00311581,0.9398,6.0833,21.09201581,0.9398,6.0071,-1.6002,6.0071,2.54,21.09201581,21.09201581,,0,0,Steel
bm-504,_Size,,,,,0,0.00210686687,-1.704240145,6.004101895,20.92688545,-1.524,8.2677,21.09201581,-1.6002,6.0071,-1.6002,8.2677,2.261886633,21.09201581,21.01573488,,0,0,Steel
bm-505,_Size,,,,,0,0.002391612565,-1.6002,8.1915,20.92683488,0.9398,8.371740145,21.01573488,-1.6002,8.2677,0.9398,8.2677,2.54,21.01573488,21.01573488,,0,0,Steel
bm-506,W18x55,,,,,0,0.06123337996,-12.1539,5.759069,9.12876,-6.1722,5.950331,9.652,-12.1539,5.8547,-6.1722,5.8547,5.9817,9.652,9.652,,0,0,Steel
bm-507,W18x55,,,,,0,0.06462792635,1.0668,5.759069,9.12876,7.2898,5.950331,9.652,1.0668,5.8547,7.2898,5.8547,6.223,9.652,9.652,,0,0,Steel
bm-508,W18x55,,,,,0,0.05314086279,7.2898,5.759069,9.12876,12.573,5.950331,9.652,7.2898,5.8547,12.573,5.8547,5.2832,9.652,9.652,,0,0,Steel
bm-509,W18x55,,,,,0,0.0725588815,12.573,5.759069,9.12876,19.91856547,5.950331,9.652,12.573,5.8547,19.91856547,5.8547,7.345565465,9.652,9.652,,0,0,Steel
bm-510,W18x55,,,,,0,0.09093783374,-15.0114,0.666369,9.12876,-6.1722,0.857631,9.652,-15.0114,0.762,-6.1722,0.762,8.8392,9.652,9.652,,0,0,Steel
bm-511,W18x55,,,,,0,0.07418140744,-6.1722,0.666369,9.12876,1.143,0.857631,9.652,-6.1722,0.762,1.143,0.762,7.3152,9.652,9.652,,0,0,Steel
bm-512,W18x55,,,,,0,0.0628518834,1.143,0.666369,9.12876,7.2898,0.857631,9.652,1.143,0.762,7.2898,0.762,6.1468,9.652,9.652,,0,0,Steel
bm-513,W18x55,,,,,0,0.0530059875,7.2898,0.666369,9.12876,12.4206,0.857631,9.652,7.2898,0.762,12.4206,0.762,5.1308,9.652,9.652,,0,0,Steel
bm-514,W18x55,,,,,0,0.04919749079,15.5829,0.666369,9.12876,20.58903214,0.857631,9.652,15.5829,0.762,20.58903214,0.762,5.00613214,9.652,9.652,,0,0,Steel
bm-515,W18x55,,,,,0,0.05181027916,-15.107031,0.762,9.19226,-14.915769,5.8547,9.652,-15.0114,5.8547,-15.0114,0.762,5.0927,9.652,9.652,,0,0,Steel
bm-516,W18x86,,,,,0,0.07213463199,-15.15237,-3.8735,9.18464,-14.87043,0.762,9.652,-15.0114,0.762,-15.0114,-3.8735,4.6355,9.652,9.652,,0,0,Steel
bm-517,W18x55,,,,,0,0.08970555289,-15.0114,-8.490331,9.12876,-6.1722,-8.299069,9.652,-15.0114,-8.3947,-6.1722,-8.3947,8.8392,9.652,9.652,,0,0,Steel
bm-518,W18x55,,,,,0,0.06161103076,1.143,-8.490331,9.12876,7.2898,-8.299069,9.652,1.143,-8.3947,7.2898,-8.3947,6.1468,9.652,9.652,,0,0,Steel
bm-519,W18x55,,,,,0,0.05190001015,7.2898,-8.490331,9.12876,12.573,-8.299069,9.652,7.2898,-8.3947,12.573,-8.3947,5.2832,9.652,9.652,,0,0,Steel
bm-520,W18x55,,,,,0,0.09111078073,12.56686781,-8.490134189,9.12876,21.72425606,-7.7116398,9.652,12.573,-8.3947,21.71812387,-7.807073989,9.163983571,9.652,9.652,,0,0,Steel
bm-521,W18x55,,,,,0,0.06813538167,18.74794485,5.819010093,9.19226,19.83709943,12.67657479,9.652,18.84275771,12.66409244,19.74228657,5.831492443,6.891558236,9.652,9.652,,0,0,Steel
bm-522,W18x55,,,,,0,0.05004217874,19.64747371,0.7263100927,9.19226,20.50756611,5.843974793,9.652,19.74228657,5.831492443,20.41275324,0.738792443,5.136644708,9.652,9.652,,0,0,Steel
bm-523,W18x55,,,,,0,0.04516060771,20.31794038,-3.909189907,9.19226,21.11784126,0.7512747933,9.652,20.41275324,0.738792443,21.0230284,-3.896707557,4.675499547,9.652,9.652,,0,0,Steel
bm-524,W18x55,,,,,0,0.03822081124,20.92821553,-7.861024037,9.19226,21.63811009,-3.884225207,9.652,21.0230284,-3.896707557,21.54329723,-7.848541687,3.985934351,9.652,9.652,,0,0,Steel
bm-525,W18x55,,,,,0,0.05554379943,15.4305,-3.969131,9.12876,21.19930729,-3.777869,9.652,15.4305,-3.8735,21.19930729,-3.8735,5.768807292,9.652,9.652,,0,0,Steel
bm-526,W18x55,,,,,0,0.06061295364,-12.1539,12.540869,9.12876,-6.1722,12.732131,9.652,-12.1539,12.6365,-6.1722,12.6365,5.9817,9.652,9.652,,0,0,Steel
bm-527,W18x55,,,,,0,0.07294055481,-6.1722,12.540869,9.19226,1.143,12.732131,9.652,-6.1722,12.6365,1.143,12.6365,7.3152,9.652,9.652,,0,0,Steel
bm-528,W18x55,,,,,0,0.06161103076,1.143,12.540869,9.12876,7.2898,12.732131,9.652,1.143,12.6365,7.2898,12.6365,6.1468,9.652,9.652,,0,0,Steel
bm-529,W18x55,,,,,0,0.05190001015,7.2898,12.540869,9.12876,12.573,12.732131,9.652,7.2898,12.6365,12.573,12.6365,5.2832,9.652,9.652,,0,0,Steel
bm-530,W18x55,,,,,0,0.06245639431,12.573,12.540869,9.12876,19.01903661,12.732131,9.652,12.573,12.6365,19.01903661,12.6365,6.44603661,9.652,9.652,,0,0,Steel
bm-531,W18x55,,,,,0,0.04639709847,-6.267831,-3.8735,9.19226,-6.076569,0.762,9.652,-6.1722,0.762,-6.1722,-3.8735,4.6355,9.652,9.652,,0,0,Steel
bm-532,W18x55,,,,,0,0.04639709847,0.996569,-3.8735,9.19226,1.187831,0.762,9.652,1.0922,0.762,1.0922,-3.8735,4.6355,9.652,9.652,,0,0,Steel
bm-533,W18x55,,,,,0,0.01908662007,15.334869,-8.211089439,9.19226,15.526131,-6.1341,9.652,15.4305,-6.1341,15.4305,-8.211089439,2.076989439,9.652,9.652,,0,0,Steel
bm-534,W18x55,,,,,0,0.04456279458,-15.107031,-8.5344,9.19226,-14.915769,-3.8735,9.652,-15.0114,-3.8735,-15.0114,-8.5344,4.6609,9.652,9.652,,0,0,Steel
bm-535,W18x55,,,,,0,0.04460325717,-6.267831,-8.5344,9.19226,-6.076569,-3.8735,9.652,-6.1722,-3.8735,-6.1722,-8.5344,4.6609,9.652,9.652,,0,0,Steel
bm-536,W18x55,,,,,0,0.04460325717,0.996569,-8.5344,9.19226,1.187831,-3.8735,9.652,1.0922,-3.8735,1.0922,-8.5344,4.6609,9.652,9.652,,0,0,Steel
bm-537,W18x55,,,,,0,0.09093783374,-15.0114,-3.969131,9.12876,-6.1722,-3.777869,9.652,-15.0114,-3.8735,-6.1722,-3.8735,8.8392,9.652,9.652,,0,0,Steel
bm-538,W18x55,,,,,0,0.0628518834,1.143,-3.969131,9.12876,7.2898,-3.777869,9.652,1.143,-3.8735,7.2898,-3.8735,6.1468,9.652,9.652,,0,0,Steel
bm-539,W18x55,,,,,0,0.05287111221,7.2898,-3.969131,9.12876,12.573,-3.777869,9.652,7.2898,-3.8735,12.573,-3.8735,5.2832,9.652,9.652,,0,0,Steel
bm-540,W18x55,,,,,0,0.02019083035,12.477369,-8.5344,9.19226,12.668631,-6.1341,9.652,12.573,-6.1341,12.573,-8.5344,2.4003,9.652,9.652,,0,0,Steel
bm-541,16K6,,,,,0,0.006862724863,-14.4891125,-3.8735,9.2456,-14.4160875,0.762,9.652,-14.4526,0.762,-14.4526,-3.8735,4.6355,9.652,9.652,,,,Steel
bm-542,16K6,,,,,0,0.006862724863,-13.2699125,-3.8735,9.2456,-13.1968875,0.762,9.652,-13.2334,0.762,-13.2334,-3.8735,4.6355,9.652,9.652,,,,Steel
bm-543,16K6,,,,,0,0.006862724863,-12.0507125,-3.8735,9.2456,-11.9776875,0.762,9.652,-12.0142,0.762,-12.0142,-3.8735,4.6355,9.652,9.652,,,,Steel
bm-544,16K6,,,,,0,0.006862724863,-10.8315125,-3.8735,9.2456,-10.7584875,0.762,9.652,-10.795,0.762,-10.795,-3.8735,4.6355,9.652,9.652,,,,Steel
bm-545,16K6,,,,,0,0.006862724863,-9.6123125,-3.8735,9.2456,-9.5392875,0.762,9.652,-9.5758,0.762,-9.5758,-3.8735,4.6355,9.652,9.652,,,,Steel
bm-546,16K6,,,,,0,0.006862724863,-8.3931125,-3.8735,9.2456,-8.3200875,0.762,9.652,-8.3566,0.762,-8.3566,-3.8735,4.6355,9.652,9.652,,,,Steel
bm-547,16K6,,,,,0,0.006862724863,-7.1739125,-3.8735,9.2456,-7.1008875,0.762,9.652,-7.1374,0.762,-7.1374,-3.8735,4.6355,9.652,9.652,,,,Steel
bm-548,16K6,,,,,0,0.006687300314,-7.3136125,-8.3947,9.2456,-7.2405875,-3.8735,9.652,-7.2771,-3.8735,-7.2771,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-549,16K6,,,,,0,0.006687300314,-8.4185125,-8.3947,9.2456,-8.3454875,-3.8735,9.652,-8.382,-3.8735,-8.382,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-550,16K6,,,,,0,0.006687300314,-9.5234125,-8.3947,9.2456,-9.4503875,-3.8735,9.652,-9.4869,-3.8735,-9.4869,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-551,16K6,,,,,0,0.006687300314,-10.6283125,-8.3947,9.2456,-10.5552875,-3.8735,9.652,-10.5918,-3.8735,-10.5918,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-552,16K6,,,,,0,0.006687300314,-11.7332125,-8.3947,9.2456,-11.6601875,-3.8735,9.652,-11.6967,-3.8735,-11.6967,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-553,16K6,,,,,0,0.006687300314,-12.8381125,-8.3947,9.2456,-12.7650875,-3.8735,9.652,-12.8016,-3.8735,-12.8016,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-554,16K6,,,,,0,0.006687300314,-13.9430125,-8.3947,9.2456,-13.8699875,-3.8735,9.652,-13.9065,-3.8735,-13.9065,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-555,16K6,,,,,0,0.006687300314,11.3884075,-8.3947,9.2456,11.4614325,-3.8735,9.652,11.42492,-3.8735,11.42492,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-556,16K6,,,,,0,0.006687300314,10.2403275,-8.3947,9.2456,10.3133525,-3.8735,9.652,10.27684,-3.8735,10.27684,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-557,16K6,,,,,0,0.006687300314,9.0922475,-8.3947,9.2456,9.1652725,-3.8735,9.652,9.12876,-3.8735,9.12876,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-558,16K6,,,,,0,0.006687300314,7.9441675,-8.3947,9.2456,8.0171925,-3.8735,9.652,7.98068,-3.8735,7.98068,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-559,16K6,,,,,0,0.006687300314,6.7960875,-8.3947,9.2456,6.8691125,-3.8735,9.652,6.8326,-3.8735,6.8326,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-560,16K6,,,,,0,0.006687300314,5.6480075,-8.3947,9.2456,5.7210325,-3.8735,9.652,5.68452,-3.8735,5.68452,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-561,16K6,,,,,0,0.006687300314,4.4999275,-8.3947,9.2456,4.5729525,-3.8735,9.652,4.53644,-3.8735,4.53644,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-562,16K6,,,,,0,0.006687300314,3.3518475,-8.3947,9.2456,3.4248725,-3.8735,9.652,3.38836,-3.8735,3.38836,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-563,16K6,,,,,0,0.006687300314,2.2037675,-8.3947,9.2456,2.2767925,-3.8735,9.652,2.24028,-3.8735,2.24028,-8.3947,4.5212,9.652,9.652,,,,Steel
bm-564,16K6,,,,,0,0.005812235343,20.48469602,-7.88398258,9.2456,20.55772102,-3.8735,9.652,20.52120852,-3.8735,20.52120852,-7.88398258,4.01048258,9.652,9.652,,,,Steel
bm-565,16K6,,,,,0,0.005912164519,19.46655432,-7.949403952,9.2456,19.53957932,-3.8735,9.652,19.50306682,-3.8735,19.50306682,-7.949403952,4.075903952,9.652,9.652,,,,Steel
bm-566,16K6,,,,,0,0.006014646206,18.44841261,-8.015056412,9.2456,18.52143761,-3.873268912,9.652,18.48492511,-3.8735,18.48492511,-8.014825323,4.141325323,9.652,9.652,,,,Steel
bm-567,16K6,,,,,0,0.006114797734,17.43027091,-8.080310848,9.2456,17.50329591,-3.873435848,9.652,17.46678341,-3.8735,17.46678341,-8.080246695,4.206746695,9.652,9.652,,,,Steel
bm-568,16K6,,,,,0,0.006305775414,16.4121292,-8.145668067,9.2456,16.4851542,-3.8735,9.652,16.4486417,-3.8735,16.4486417,-8.145668067,4.272168067,9.652,9.652,,,,Steel
bm-569,16K6,,,,,0,0.006862724863,16.51188211,-3.8735,9.2456,16.58490711,0.762,9.652,16.54839461,-3.8735,16.54839461,0.762,4.6355,9.652,9.652,,,,Steel
bm-570,16K6,,,,,0,0.006862724863,17.62977673,-3.8735,9.2456,17.70280173,0.762,9.652,17.66628923,-3.8735,17.66628923,0.762,4.6355,9.652,9.652,,,,Steel
bm-571,16K6,,,,,0,0.006862724863,18.74767134,-3.8735,9.2456,18.82069634,0.762,9.652,18.78418384,-3.8735,18.78418384,0.762,4.6355,9.652,9.652,,,,Steel
bm-572,16K6,,,,,0,0.006862724863,19.86556595,-3.8735,9.2456,19.93859095,0.762,9.652,19.90207845,-3.8735,19.90207845,0.762,4.6355,9.652,9.652,,,,Steel
bm-573,W18x55,,,,,0,0.06847618283,-6.267831,5.8547,9.19226,-6.076569,12.6873,9.652,-6.1722,12.6873,-6.1722,5.8547,6.8326,9.652,9.652,,0,0,Steel
bm-574,W18x55,,,,,0,0.05113566615,-6.267831,0.762,9.19226,-6.076569,5.8547,9.652,-6.1722,5.8547,-6.1722,0.762,5.0927,9.652,9.652,,0,0,Steel
bm-575,16K6,,,,,0,0.01061033263,-10.9940725,5.8547,9.2456,-10.9210475,12.6365,9.652,-10.95756,5.8547,-10.95756,12.6365,6.7818,9.652,9.652,,,,Steel
bm-576,16K6,,,,,0,0.01061033263,-9.7977325,5.8547,9.2456,-9.7247075,12.6365,9.652,-9.76122,5.8547,-9.76122,12.6365,6.7818,9.652,9.652,,,,Steel
