id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,x,y,rotation,system_type,terminal_type
bba659af-724e-4b85-850d-0a8d096040ae-00166217,16x4 Connection 8 Diameter Duct,409,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-18.79906844,3.768007464,17.45615,-18.73874344,4.218857464,17.5958597,-18.74509344,3.993432464,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166218,16x4 Connection 8 Diameter Duct,410,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-18.95464344,8.728075,17.4561403,-18.89431844,9.178925,17.59585,-18.94829344,8.9535,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166219,16x4 Connection 8 Diameter Duct,411,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-18.79906844,8.093075,17.45615,-18.73874344,8.543925,17.5958597,-18.74509344,8.3185,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166271,"4"" DIA",426,,,,0,0.001249534933,-24.1808,13.0302,17.0942,-24.0284,13.1318,17.2466,-24.1046,13.0302,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166273,"4"" DIA",428,,,,0,0.001249534933,-17.8308,13.0302,17.0942,-17.6784,13.1318,17.2466,-17.7546,13.0302,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001663be,"4"" DIA",430,,,,0,0.001249534933,-6.861175,13.0302,17.0942,-6.708775,13.1318,17.2466,-6.784975,13.0302,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001663e1,"12"" x 12""",431,,,,0,0.001035165996,-10.3886,4.041775,16.3068,-10.0838,4.346575,16.3401375,-10.2362,4.194175,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001663e9,16x4 Connection 8 Diameter Duct,432,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-10.02475443,11.0649827,17.4561403,-9.964429427,11.5158327,17.59585,-9.970779427,11.2904077,240,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001663ea,16x4 Connection 8 Diameter Duct,433,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-10.02475443,7.305675,17.4561403,-9.964429427,7.756525,17.59585,-9.970779427,7.5311,240,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001663eb,16x4 Connection 8 Diameter Duct,434,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-10.02475443,9.134475,17.4561403,-9.964429427,9.585325,17.59585,-9.970779427,9.3599,240,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001663ec,16x4 Connection 8 Diameter Duct,435,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.6576,0.00246868097,-10.18032943,9.134475,17.45615,-10.12000443,9.585325,17.5958597,-10.17397943,9.3599,240,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166462,16x4 Connection 8 Diameter Duct,443,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.3782,0.00246868097,2.746375,9.748992355,17.17675,3.197225,9.809317355,17.3164597,2.9718,9.755342355,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166463,16x4 Connection 8 Diameter Duct,444,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.3782,0.00246868097,2.746375,9.904567355,17.1767403,3.197225,9.964892355,17.31645,2.9718,9.958542355,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166464,16x4 Connection 8 Diameter Duct,445,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.3782,0.00246868097,4.831421575,9.748992355,17.17675,5.282271575,9.809317355,17.3164597,5.056846575,9.755342355,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166465,16x4 Connection 8 Diameter Duct,446,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.3782,0.00246868097,4.831421575,9.904567355,17.1767403,5.282271575,9.964892355,17.31645,5.056846575,9.958542355,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166466,16x4 Connection 8 Diameter Duct,447,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.3782,0.00246868097,6.861175,9.904567355,17.1767403,7.312025,9.964892355,17.31645,7.0866,9.958542355,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166467,16x4 Connection 8 Diameter Duct,448,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.3782,0.00246868097,6.861175,9.748992355,17.17675,7.312025,9.809317355,17.3164597,7.0866,9.755342355,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166468,16x4 Connection 8 Diameter Duct,449,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.3782,0.00246868097,9.022421575,9.904567355,17.1767403,9.473271575,9.964892355,17.31645,9.247846575,9.958542355,270,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166469,16x4 Connection 8 Diameter Duct,450,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.3782,0.00246868097,9.022421575,9.748992355,17.17675,9.473271575,9.809317355,17.3164597,9.247846575,9.755342355,90,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166472,"4"" DIA",451,,,,0,0.001249534933,1.805646575,13.0302,16.9418,1.958046575,13.1318,17.0942,1.881846575,13.0302,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166485,16x4 Connection 8 Diameter Duct,452,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.1623,0.00246868097,4.181032842,7.653052812,16.9608403,4.241357842,8.103902812,17.10055,4.235007842,7.878477812,240,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166486,16x4 Connection 8 Diameter Duct,453,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.1623,0.00246868097,4.181032842,4.206875,16.96085,4.241357842,4.657725,17.1005597,4.235007842,4.4323,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166491,"12"" x 12""",454,,,,0,0.001282287758,7.7978,5.172075,16.3068,8.1026,5.476875,16.3401375,7.9502,5.324475,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001664c1,16x4 Connection 8 Diameter Duct,459,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.302,0.00246868097,14.05718298,6.779117355,17.1005403,14.11750798,7.229967355,17.24025,14.11115798,7.004542355,240,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001664c2,16x4 Connection 8 Diameter Duct,460,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.302,0.00246868097,14.05718298,8.455517355,17.1005403,14.11750798,8.906367355,17.24025,14.11115798,8.680942355,240,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001664c3,16x4 Connection 8 Diameter Duct,461,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.302,0.00246868097,14.05718298,9.827117355,17.1005403,14.11750798,10.27796735,17.24025,14.11115798,10.05254235,240,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001664c4,16x4 Connection 8 Diameter Duct,462,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.302,0.00246868097,14.05718298,11.50351735,17.1005403,14.11750798,11.95436735,17.24025,14.11115798,11.72894235,240,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001664cf,"12"" x 12""",463,,,,0,0.001984932914,14.246225,4.041775,16.3068,14.551025,4.346575,16.3401375,14.398625,4.194175,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001664dd,16x4 Connection 8 Diameter Duct,464,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.044697535,0.00246868097,16.29445574,3.617079431,16.84324753,16.35478074,4.067929431,16.98295723,16.34843074,3.842504431,120,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001664f2,"4"" DIA",465,,,,0,0.001249534933,13.458825,13.0302,17.0942,13.611225,13.1318,17.2466,13.535025,13.0302,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001665f2,"4"" DIA",467,,,,0,0.001249534933,-4.321175,13.0302,17.0942,-4.168775,13.1318,17.2466,-4.244975,13.0302,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001665f8,16x4 Connection 8 Diameter Duct,469,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2004,0.00246868097,-3.422659695,8.562696424,17.06245,-3.28295,9.013546424,17.122775,-3.3528,8.788121424,270,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001665f9,16x4 Connection 8 Diameter Duct,470,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2004,0.00246868097,-3.422659695,9.655694479,17.06245,-3.28295,10.10654448,17.122775,-3.3528,9.881119479,270,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-001665fa,16x4 Connection 8 Diameter Duct,471,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,3.2004,0.00246868097,-3.422659695,10.76294557,17.06245,-3.28295,11.21379557,17.122775,-3.3528,10.98837057,270,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166694,16x4 Connection 8 Diameter Duct,474,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,-0.9652,0.00246868097,-3.603625,6.991461476,12.83335,-3.152775,7.051786476,12.9730597,-3.3782,7.045436476,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166695,16x4 Connection 8 Diameter Duct,475,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb6e,,,-0.9652,0.00246868097,-4.899025,6.991461476,12.83335,-4.448175,7.051786476,12.9730597,-4.6736,7.045436476,180,hvac,
bba659af-724e-4b85-850d-0a8d096040ae-00166696,"12"" x 12""",476,,,,0,0.001282287758,-3.5814,4.3942,12.2428,-3.2766,4.699,12.2761375,-3.429,4.5466,180,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-0016729d,16x4 Connection 8 Diameter Duct,477,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.098414344,0.00246868097,-9.675379545,-5.539978267,1.974454649,-9.224529545,-5.479653267,2.114164344,-9.449954545,-5.486003267,90,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-001672e7,16x4 Connection 8 Diameter Duct,478,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.098414344,0.00246868097,-9.675379545,-5.695553267,1.974464344,-9.224529545,-5.635228267,2.114174039,-9.449954545,-5.689203267,90,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-001673b4,16x4 Connection 8 Diameter Duct,480,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.048,0.00246868097,-10.92950455,-0.003152119825,1.92405,-10.86917955,0.4476978802,2.063759695,-10.92315455,0.2222728802,240,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-001673d8,16x4 Connection 8 Diameter Duct,481,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.048,0.00246868097,-10.92950455,-2.74635212,1.92405,-10.86917955,-2.29550212,2.063759695,-10.92315455,-2.52092712,240,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-001673f8,16x4 Connection 8 Diameter Duct,482,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.048,0.00246868097,-10.92950455,-1.37475212,1.92405,-10.86917955,-0.9239021198,2.063759695,-10.92315455,-1.14932712,240,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167443,16x4 Connection 8 Diameter Duct,483,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.048,0.00246868097,-10.77392955,-1.37475212,1.924040305,-10.71360455,-0.9239021198,2.06375,-10.71995455,-1.14932712,240,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-0016745e,16x4 Connection 8 Diameter Duct,484,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.048,0.00246868097,-10.77392955,-2.74635212,1.924040305,-10.71360455,-2.29550212,2.06375,-10.71995455,-2.52092712,240,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167482,16x4 Connection 8 Diameter Duct,485,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.048,0.00246868097,-10.77392955,-0.003152119825,1.924040305,-10.71360455,0.4476978802,2.06375,-10.71995455,0.2222728802,240,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167544,16x4 Connection 8 Diameter Duct,486,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,-3.696085656,0.00246868097,-10.92950455,-5.171304414,1.974464344,-10.86917955,-4.720454414,2.114174039,-10.92315455,-4.945879414,240,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167566,16x4 Connection 8 Diameter Duct,487,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,-3.696085656,0.00246868097,-10.77392955,-5.171304414,1.974454649,-10.71360455,-4.720454414,2.114164344,-10.71995455,-4.945879414,240,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167bac,16x4 Connection 8 Diameter Duct,495,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.2385,0.00246868097,-10.53262955,2.755746559,2.11455,-10.47230455,3.206596559,2.254259695,-10.47865455,2.981171559,120,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167be0,16x4 Connection 8 Diameter Duct,496,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.2385,0.00246868097,-10.68820455,2.755746559,2.114540305,-10.62787955,3.206596559,2.25425,-10.68185455,2.981171559,120,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167c1f,16x4 Connection 8 Diameter Duct,497,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.2385,0.00246868097,-10.53262955,4.127346559,2.11455,-10.47230455,4.578196559,2.254259695,-10.47865455,4.352771559,120,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167c4b,16x4 Connection 8 Diameter Duct,498,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.2385,0.00246868097,-10.68820455,4.127346559,2.114540305,-10.62787955,4.578196559,2.25425,-10.68185455,4.352771559,120,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167c79,16x4 Connection 8 Diameter Duct,499,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.2385,0.00246868097,-10.53262955,1.384146559,2.11455,-10.47230455,1.834996559,2.254259695,-10.47865455,1.609571559,120,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167c8b,16x4 Connection 8 Diameter Duct,500,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.2385,0.00246868097,-10.68820455,1.384146559,2.114540305,-10.62787955,1.834996559,2.25425,-10.68185455,1.609571559,120,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167d0e,"12"" x 12""",501,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,0,0.001282287758,-11.2014,9.637466059,1.6891,-10.8966,9.942266059,1.7224375,-11.049,9.789866059,180,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-00167d3d,"12"" x 12""",502,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,0,0.001282287758,-11.2014,7.444847706,1.6891,-10.8966,7.749647706,1.7224375,-11.049,7.597247706,180,hvac,
ad749fd7-82f7-4fb9-99c9-20ef80280522-001682f3,"4"" DIA",504,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,0,0.001249534933,-7.864259668,11.2252125,1.2573,-7.711859668,11.3268125,1.4097,-7.788059668,11.2252125,180,hvac,
1aef3285-886d-4f24-972f-839bc93509d1-001687ec,"4"" DIA",505,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,-5.4102,-8.969375,8.4328,-5.2578,-8.867775,8.5852,-5.334,-8.867775,270,hvac,
1aef3285-886d-4f24-972f-839bc93509d1-00168c42,16x4 Connection 8 Diameter Duct,511,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,-2.9718,0.00246868097,-5.843542206,-4.376513135,2.543175,-5.783217206,-4.23680344,2.994025,-5.789567206,-4.30665344,90,hvac,
1aef3285-886d-4f24-972f-839bc93509d1-00168d64,16x4 Connection 8 Diameter Duct,515,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,-1.143,0.00246868097,-5.843542435,-4.376513135,4.371975,-5.783217435,-4.23680344,4.822825,-5.789567435,-4.30665344,90,hvac,
1aef3285-886d-4f24-972f-839bc93509d1-00168db3,16x4 Connection 8 Diameter Duct,516,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0.6858,0.00246868097,-5.843649863,-4.376513135,6.200775,-5.783324863,-4.23680344,6.651625,-5.789674863,-4.30665344,90,hvac,
1aef3285-886d-4f24-972f-839bc93509d1-00168ddb,16x4 Connection 8 Diameter Duct,517,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,2.5146,0.00246868097,-5.843649863,-4.376513135,8.029575,-5.783324863,-4.23680344,8.480425,-5.789674863,-4.30665344,90,hvac,
c50ff4cc-2d0e-4def-9968-fe4b35963bb3-0016a073,"4"" DIA",533,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014ca78,,,0,0.001249534933,-23.8506,13.0302,0.6604,-23.6982,13.1318,0.8128,-23.7744,13.0302,180,hvac,
5394a5eb-ec67-4ba7-89e1-3a5581615cb8-0016a77b,"12"" x 12""",534,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,0,0.002136171859,-5.1927125,4.403725,1.6891,-4.8879125,4.708525,1.7224375,-5.0403125,4.556125,180,hvac,
5394a5eb-ec67-4ba7-89e1-3a5581615cb8-0016a7b0,"12"" x 12""",535,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,0,0.002059649106,-5.1927125,2.0447,1.6891,-4.8879125,2.3495,1.7224375,-5.0403125,2.1971,180,hvac,
5394a5eb-ec67-4ba7-89e1-3a5581615cb8-0016ab54,16x4 Connection 8 Diameter Duct,536,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.0226,0.00246868097,-2.84700016,3.279775,1.904824729,-2.72490233,3.730625,2.055979374,-2.765326592,3.5052,255.5224878,hvac,
5394a5eb-ec67-4ba7-89e1-3a5581615cb8-0016ab8f,16x4 Connection 8 Diameter Duct,537,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.0226,0.00246868097,-2.846995313,1.370548853,1.904833126,-2.724897483,1.821398853,2.055987771,-2.765326592,1.595973853,104.4775122,hvac,
5394a5eb-ec67-4ba7-89e1-3a5581615cb8-0016abf2,16x4 Connection 8 Diameter Duct,538,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.0734,0.00246868097,-2.981727215,6.973676147,1.955624729,-2.859629385,7.424526147,2.106779374,-2.941302954,7.199101147,104.4775122,hvac,
5394a5eb-ec67-4ba7-89e1-3a5581615cb8-0016ac7e,16x4 Connection 8 Diameter Duct,539,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,3.0734,0.00246868097,-2.846995313,7.407275,1.955633126,-2.724897483,7.858125,2.106787771,-2.765326592,7.6327,104.4775122,hvac,
b49e7d71-b2c1-4884-a18f-4b9044c55222-0016b057,"4"" DIA",543,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,0,0.001249534933,-2.934372545,11.2252125,1.257303335,-2.781972545,11.3268125,1.409703335,-2.858172545,11.2252125,180,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016d338,"4"" DIA",544,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,-13.18375455,-8.717909025,1.5367,-13.03135455,-8.616309025,1.6891,-13.10755455,-8.616309025,270,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016e5cd,"4"" DIA",547,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,0,0.001249534933,-7.594433214,-8.736959025,1.5113,-7.442033214,-8.635359025,1.6637,-7.518233214,-8.635359025,90,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016eb5d,"4"" DIA",548,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,0,0.001249534933,6.362433851,-9.533884025,5.1943,6.514833851,-9.432284025,5.3467,6.438633851,-9.432284025,270,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016ec4d,"4"" DIA",549,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cbbc,,,0,0.001249534933,11.99563568,-9.533884025,5.1943,12.14803568,-9.432284025,5.3467,12.07183568,-9.432284025,90,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016ed1a,"4"" DIA",550,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,0,0.001249534933,20.55689319,-8.483914449,5.1562,20.72125084,-8.36329146,5.3086,20.63244128,-8.373237555,90.24508742,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f2f2,16x4 Connection 8 Diameter Duct,552,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,2.3622,0.00246868097,19.83069135,-4.034088006,4.75615,20.28154135,-3.973763006,4.895859695,20.05611635,-3.980113006,180,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f30f,16x4 Connection 8 Diameter Duct,553,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,2.3622,0.00246868097,18.75166226,-4.189663006,4.756140305,19.20251226,-4.129338006,4.89585,18.97708726,-4.183313006,180,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f372,16x4 Connection 8 Diameter Duct,554,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,2.3277,0.00246868097,11.94580473,-2.038457339,4.72165,12.00612973,-1.587607339,4.861359695,11.95215473,-1.813032339,240,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f38b,16x4 Connection 8 Diameter Duct,555,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,2.3277,0.00246868097,11.94580473,-0.796925,4.72165,12.00612973,-0.346075,4.861359695,11.95215473,-0.5715,240,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f3aa,16x4 Connection 8 Diameter Duct,556,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,2.3277,0.00246868097,11.94580473,-3.387725,4.72165,12.00612973,-2.936875,4.861359695,11.95215473,-3.1623,240,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f3f2,16x4 Connection 8 Diameter Duct,557,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,2.3277,0.00246868097,10.62986207,-4.64345,4.721640305,11.08071207,-4.583125,4.86135,10.85528707,-4.6371,180,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f50c,16x4 Connection 8 Diameter Duct,558,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,1.9177,0.00246868097,1.56986619,-1.785205045,4.311640305,1.63019119,-1.334355045,4.45135,1.62384119,-1.559780045,240,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f53d,16x4 Connection 8 Diameter Duct,559,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,1.9177,0.00246868097,1.56986619,-3.159125,4.311640305,1.63019119,-2.708275,4.45135,1.62384119,-2.9337,240,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f588,16x4 Connection 8 Diameter Duct,560,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,1.9177,0.00246868097,3.509483851,-4.64345,4.311640305,3.960333851,-4.583125,4.45135,3.734908851,-4.6371,180,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f662,"4"" DIA",561,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,0,0.001249534933,13.458825,13.0302,4.826,13.611225,13.1318,4.9784,13.535025,13.0302,180,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f75d,16x4 Connection 8 Diameter Duct,562,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,2.4384,0.00246868097,14.71025795,6.238875,4.83235,14.77058295,6.689725,4.972059695,14.71660795,6.4643,240,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f7bd,"4"" DIA",563,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,0,0.001249534933,2.028825,13.0302,4.826,2.181225,13.1318,4.9784,2.105025,13.0302,180,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f846,"4"" DIA",564,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,0,0.001249534933,-11.636375,13.0302,4.826,-11.483975,13.1318,4.9784,-11.560175,13.0302,180,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f8b0,"4"" DIA",565,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cadb,,,0,0.001249534933,-29.2608,13.0302,4.8768,-29.1084,13.1318,5.0292,-29.1846,13.0302,180,hvac,
0c10a9a6-8fbc-4954-bb30-11a7f5225350-0016f93c,"4"" DIA",566,6341822b-d4f3-11d3-a039-0000863f1523-000026da,,,0,0.001249534933,-12.785725,-8.994134025,4.9022,-12.633325,-8.892534025,5.0546,-12.709525,-8.892534025,90,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016fb23,"4"" DIA",567,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,-28.2956,13.0302,8.9662,-28.1432,13.1318,9.1186,-28.2194,13.0302,180,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016fbbd,"4"" DIA",568,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,-21.7932,13.0302,8.9662,-21.6408,13.1318,9.1186,-21.717,13.0302,180,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016fc03,"4"" DIA",569,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,-10.671175,13.0302,8.9662,-10.518775,13.1318,9.1186,-10.594975,13.0302,180,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016fc7b,"4"" DIA",570,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,-0.511175,13.0302,8.9662,-0.358775,13.1318,9.1186,-0.434975,13.0302,180,hvac,
47065ce9-b3e5-4eaa-a2b7-7c850f6d9b5a-0016fcc6,"4"" DIA",571,37026fa4-e8cf-41db-bc86-3c9ebbec55fb-0014cb23,,,0,0.001249534933,9.648825,13.0302,8.8138,9.801225,13.1318,8.9662,9.725025,13.0302,180,hvac,
